UserId,Cuisine,Title,imageURL,InstructionURL,Ingredients
1,Greek,Greek Panini,https://www.edamam.com/web-img/e2e/e2e219ab8e1747c23122ad19f31f800d.jpg,http://honestcooking.com/delicious-greek-panini/,"""4 ready-made panini rolls"",""½ cup mozzarella, grated or sliced"",""½ cup feta cheese, sliced or crumbled"",""½ bell pepper (i used ¼ orange and ¼ yellow), sliced"",""Handful (8-12) kalamata olives, pitted and halved"",""Pinch of oregano (greek if you can get it)"",""Oil for the grill"""
1,Greek,Rhubarb Frozen Greek Yogurt Recipe,https://www.edamam.com/web-img/7f8/7f8b96222ada916a4036b43530d996b2.jpg,http://www.seriouseats.com/recipes/2012/05/rhubarb-and-greek-yogurt-frozen-yogurt-recipe.html,"""1 pound of rhubarb stalks, cut into 1/2-inch slices"",""1 1/2 cups Greek yogurt"",""2 cups sugar, divided"""
1,Greek,Greek-amole,https://www.edamam.com/web-img/c5a/c5a5ec080b793de8f6ede4d1658a0394.jpg,https://food52.com/recipes/35353-greek-amole,"""4 avocados"",""1 cup chopped cilantro"",""1 chile (such as jalapeño), minced"",""Juice of 1 lemon"",""Salt and Pepper, to taste"",""4 heaping tablespoons Greek yogurt (such as Fage)"",""1 small clove of garlic, minced (optional)"""
1,Greek,Greek Salad,https://www.edamam.com/web-img/8ad/8adc3b0dec518a864a28b1242c38a2b4.jpg,http://www.bbcgoodfood.com/recipes/12227/,"""16 Kalamata olives"",""85.0g feta cheese , cut into chunks (barrel matured feta is the best)"",""4.0 tbsp Greek extra virgin olive oil"",""1.0 tsp dried oregano"",""1 cucumber , peeled, deseeded, then roughly chopped"",""4 large vine tomatoes , cut into irregular wedges"",""½ a red onion , thinly sliced"""
1,Greek,Greek Meatballs,https://www.edamam.com/web-img/b79/b79815b9112e7e9fcca6525c966905c9.jpg,http://simplyrecipes.com/recipes/greek_meatballs/,"""1 tablespoon olive oil"",""1 clove garlic, minced"",""1 jalapeño, seeded and minced"",""1 large shallot, minced"",""1 pound ground lamb"",""4 ounces salt pork, ground or finely minced"",""Zest of 1 orange"",""2 tablespoons chopped mint"",""Freshly ground black pepper"",""Greek yogurt for dipping"""
1,Greek,Greek Yogurt Labneh recipes,https://www.edamam.com/web-img/cc1/cc13fe972cd6822cd57261dcf88a3f07,http://www.epicurious.com/recipes/food/views/Greek-Yogurt-Labneh-51134560,"""2 cups plain 2% fat or whole Fage Greek yogurt"",""1/2 cup (or more) good-quality extra-virgin olive oil"",""3 tablespoons finely minced fresh herbs (such as tarragon, parsley, and chives)"",""1/2 teaspoon finely grated lemon zest"",""ground black pepper"",""kosher salt"""
1,Greek,Greek Yogurt Ice Cream,https://www.edamam.com/web-img/02e/02e1ac9d54d320efadd34f8c74f5d153.jpg,http://www.bonappetit.com/recipe/greek-yogurt-ice-cream,"""1 cup heavy whipping cream"",""1 cup whole milk"",""3/4 cup sugar, divided"",""3 large egg yolks"",""1 cup whole-milk Greek-style yogurt"",""Pinch of salt"""
1,Greek,Greek Roasted Potatoes recipes,https://www.edamam.com/web-img/722/722e19fcc0cc38fd6d96a00659ecb097,http://thepioneerwoman.com/food-and-friends/exploring-greek-flavors-and-greek-roasted-potatoes/,"""6 Large Yukon Gold Potatoes, Sliced Into 1/4-inch Thick Rounds"",""1/3 cup Fresh Lemon Juice, Plus The Zest From The Lemons"",""8 cloves Garlic, Minced"",""1/2 cup Olive Oil"",""1 Tablespoon Dried Oregano, Preferably Greek Oregano"",""kosher salt"""
1,Greek,Greek Lemon Roasted Potatoes,https://www.edamam.com/web-img/d34/d34802d34326bbb56fb12e5817c586bf.jpg,http://www.marthastewart.com/436596/greek-lemon-roasted-potatoes,"""4 large russet baking potatoes (8 medium), peeled and quartered"",""1/2 cup olive oil"",""1/2 cup freshly squeezed lemon juice (3 lemons)"",""1 tablespoon dried oregano, preferably greek oregano, plus more for garnish"",""1 tablespoon salt"",""1/4 teaspoon freshly ground black pepper"""
1,Vegetarian,Vegetarian Ramen,https://www.edamam.com/web-img/10a/10ae90f8732d66d2800239111401544f.JPG,https://food52.com/recipes/31889-vegetarian-ramen,"""1 cup dried mushrooms, preferably shiittake"",""2 carrots, cut into thirds"",""1 onion, cut in half (you can leave the skin on)"",""2 stalks celery, cut into thirds"",""6 to 8 garlic cloves, smashed"",""One 2-inch section of ginger, smashed"",""2 stalks lemongrass, cut into thirds and smashed (optional)"",""8 cups cold water"",""1 sheet kombu, wiped with a damp cloth"",""2 tablespoons bonito flakes (technically not vegetarian, but recommended for fish eaters)"",""1/2 cup mirin"",""1 cup shoyu (Japanese soy sauce)"",""2 tablespoons brown sugar"",""1 to 2 squirts sriracha, or pinch of red pepper flakes"",""4 eggs"",""1 packet extra-firm tofu, pressed of its moisture"",""1 tablespoon oil with high smoke point, like peanut"",""4 packets ramen or udon noodles, preferably fresh"",""Thai basil"",""Lime wedges"",""Green onion, sliced"""
1,Vegetarian,Vegetarian Minestrone,https://www.edamam.com/web-img/8e2/8e2e9edf924d72b48f9473cb21de8be7.jpg,http://herbivoracious.com/2009/10/minestrone.html,"""1/2 cup extra virgin olive oil"",""1 medium onion, thinly sliced"",""1-2 medium carrots, small dice"",""3 stalks celery, small dice (reserve leaves for garnish)"",""2 cups small diced waxy potatoes, skin on"",""1 handful green beans, ends trimmed, cut in 1/2\"" lengths"",""3 medium zucchini, small dice"",""3 cups finely shredded cabbage (savoy or green)"",""1-2 tablespoons vegetable broth powder; i like seitenbacher (double check gluten free/vegan status if important to you). don't be tempted to use a thick vegetarian broth; you can use a pre-mixed one as long as it is a clear brown type that tastes good."",""1 parmesan rind (see above)"",""1 15 oz. can good quality whole italian tomatoes with juice"",""Salt"",""1/2 cup grated parmigiano-reggiano"",""1 15 oz. can cannelini or white navy beans, drained and rinsed"",""Big garlic-butter croutons for serving (optional)"""
1,Vegetarian,Vegetarian Shark Fin Soup,https://www.edamam.com/web-img/ab4/ab420e7978aa319d1600da198f306698.png,http://redcook.net/2010/07/01/mock-shark-fin-soup/,"""7 oz. konnyaku (japanese yam cake, preferably with seaweed powder)"",""4 oz. bamboo shoots"",""2 oz. dried wood ear mushrooms"",""2 oz. dried kelp"",""4 cups vegetarian stock"",""2 teaspoons salt"",""1/2 teaspoon ground white pepper"",""1 egg"",""Cornstarch slurry made from 2 tablespoons of cornstarch mixed with 1/4 cup water"",""12 oz. mung bean sprouts"",""1/2 cup chinkiang black vinegar"""
1,Vegetarian,Vegetarian Banana Leaf Tamales,https://www.edamam.com/web-img/71f/71f59d19bb597a36004d0658f4e9e35b.jpg,http://www.simplyrecipes.com/recipes/vegetarian_banana_leaf_tamales/,"""1 pound package of banana leaves, frozen or fresh (available at most Asian or Mexican markets)"",""2 pounds of already prepared tamale masa, or 3 cups masa harina (masa flour NOT regular corn meal) Note that prepared masa often has lard in it, so if you are going vegetarian on this recipe consider making your own masa from scratch, or buying a vegetarian prepared masa."",""3 dried ancho chilies"",""1 clove garlic"",""2 whole cloves"",""2 whole peppercorns"",""Salt"",""Olive oil"",""Olive oil"",""1 cup chopped carrots (about 1 1/2 carrots)"",""1/2 cup chopped red onion (about 1/2 onion)"",""3 large cloves garlic, peeled and chopped"",""2 calabacitas (Mexican summer squash, can substitute zucchini), roughly chopped (1 1/2 cups)"",""2 plum tomatoes, cored and chopped (about 1 cup)"",""1 small bunch of spinach (about 15-20 leaves), rinsed, stems removed and discarded, chopped"",""Salt"",""12 ounces Monterey Jack cheese, cut into 3\"" x 3/4\"" x 1/2\"" pieces"",""A large stockpot with a steamer rack"""
1,Vegetarian,Vegetarian Enchilada,https://www.edamam.com/web-img/7e6/7e6229a6bd0f86838b3aaab00d83e722.jpg,http://www.foodista.com/recipe/5C7QG25S/vegetarian-enchilada,"""3 teaspoons chili powder"",""3 teaspoons ground cumin"",""4 cups broccoli, diced"",""2 green peppers, sliced"",""2 cans vegetarian refried beans (Rosarita brand)"",""2 cups frozen cut corn"",""1 (28 oz.) can enchilada sauce (Las Palmas brand)"",""12 18 inch Pyrex baking dish"",""2 onions, diced"",""1/2 cup water"",""24 corn tortilla"""
1,Vegetarian,Individual vegetarian lasagnes,https://www.edamam.com/web-img/775/7757b08b70371bcb03d3c10199e70e77.jpg,http://www.jamieoliver.com/recipes/vegetables-recipes/individual-vegetarian-lasagnes/,"""1.2 kg cherry tomatoes"",""5 sprigs of fresh thyme"",""extra virgin olive oil"",""2 shallots"",""2 cloves of garlic"",""500 g baby spinach"",""8-12 fresh or dried lasagne sheets"",""350 g ricotta cheese"",""WHITE SAUCE"",""600 ml milk"",""25 g unsalted butter"",""2 heaped tablespoons flour"",""150 g vegetarian sharp, mature cheese"",""100 g mozzarella"""
1,Vegetarian,Vegetarian Matzo Ball Soup,https://www.edamam.com/web-img/e04/e0493f9421f28a7248b6e1caaa4bbb7c.jpg,http://www.thekitchn.com/comforting-reci-162258,"""For the matzo balls:"",""2 cups matzo meal (I prefer to buy unsalted crackers and pulse in the food processor)"",""1/4 teaspoon baking soda"",""1 teaspoon truffle salt (if you don't have truffle salt, it's okay, just use regular)"",""4 eggs"",""2 tablespoons melted butter (you could use shmaltz, if you are not vegetarian)"",""1/4 cup seltzer water"",""For the soup:"",""3 tablespoons olive oil"",""1 onion, roughly diced"",""4 small carrots or 2 large, roughly chopped"",""3 celery stalks, roughly chopped"",""1/2 cup sherry or white wine"",""2 quarts Imagine \""No Chicken\"" broth or homemade vegetable stock"",""4 cloves garlic, minced"",""2 bay leaves"",""1 teaspoon dried dill"",""Fresh dill for garnish"""
1,Vegetarian,Vegetarian Cassoulet,https://www.edamam.com/web-img/a31/a31e34980c125d62647227b394c6d326.jpg,http://smittenkitchen.com/2008/03/vegetarian-cassoulet/,"""3 medium leeks (white and pale green parts only)"",""4 medium carrots, halved"",""lengthwise and cut into 1-inch-wide pieces"",""3 celery ribs, cut into 1-inch-wide pieces"",""4 garlic cloves, chopped"",""1/4 cup olive oil"",""4 thyme sprigs"",""2 parsley sprigs"",""1 Turkish or 1/2 California bay leaf"",""3 (19-ounce) cans cannellini or Great Northern beans, rinsed and drained or 4 1/2 cups cooked dried beans ( dried beans cooking instructions here"",""3 tbsp tomato paste"",""1 quart Stock"",""4 cup oarse fresh bread crumbs from a baguette"",""1/3 cup Olive Oil"",""1 tbsp chopped garlic"",""1/4 cup chopped parsley"""
1,Vegetarian,Vegetarian Thai Red Curry,https://www.edamam.com/web-img/8e5/8e5c916e4d6d2cbd48d97ca775eadbab.JPG,http://www.eatingwell.com/recipe/250739/vegetarian-thai-red-curry,"""1 14-ounce can “lite” coconut milk, divided"",""2 tablespoons vegetarian thai red curry paste (see tip), or to taste"",""1 pound sweet potatoes, peeled and cut into 11/2-inch cubes"",""2 cups water"",""1 bunch asparagus, trimmed and cut into 2-inch lengths"",""2 fresh cayenne chiles or bird chiles (see tip), cut into long strips (optional)"",""2 whole lime leaves (fresh or frozen; see tip) or 2 teaspoons lime zest"",""2 cups coarsely chopped dandelion greens or arugula"",""1/2 cup fresh basil leaves, preferably thai basil"",""1/4 teaspoon salt"""
1,American,Cauliflower Veloute with American Caviar,https://www.edamam.com/web-img/2b1/2b130d86301a129ecef68bd9399870de.jpg,http://www.marthastewart.com/859170/cauliflower-veloute-american-caviar,"""2 tablespoons unsalted butter"",""1 medium shallot, chopped"",""2 large heads cauliflower, cut into 1-inch pieces (about 12 cups)"",""2 cups heavy cream"",""3 1/2 cups homemade or store-bought low-sodium chicken or vegetable stock"",""2 tablespoons olive oil"",""Coarse salt and freshly ground black pepper"",""2 tablespoons freshly squeezed lemon juice"",""1/4 teaspoon cayenne pepper"",""2 ounces american caviar, such as paddlefish"",""1 small bunch fresh tarragon, for garnish"""
1,American,Wholewheat Blinis With American Caviar,https://www.edamam.com/web-img/4ff/4ffd9f61b17a190cb5a8e317580dc478.jpg,http://www.epicurious.com/recipes/food/views/Wholewheat-Blinis-with-American-Caviar-351035,"""3 tablespoons warm water (105°F to 115°F)"",""1/2 teaspoon active dry yeast"",""3/4 cup whole milk, room temperature"",""2 tablespoons (1/4 stick) unsalted butter, melted, cooled slightly"",""2 tablespoons sour cream plus additional for serving"",""1 large egg, separated"",""1/8 teaspoon sugar"",""1/8 teaspoon salt"",""1/2 cup all purpose flour"",""1/2 cup whole wheat flour"",""1 tablespoon chopped fresh dill"",""Vegetable oil (for frying)"",""2 ounces American caviar"""
1,American,Juicy and Tender Italian-American Meatballs in Red Sauce Recipe,https://www.edamam.com/web-img/d77/d77354c52ddc8af6c4cf43d844e6858b.jpg,http://www.seriouseats.com/recipes/2015/01/italian-american-beef-pork-meatballs-red-tomato-sauce-recipe.html,"""1 packet unflavored gelatin (optional, see note above)"",""1/2 cup homemade chicken stock or low-sodium broth (optional, see note above)"",""4 ounces fresh white bread, crusts removed and bread cut into 1/2-inch cubes (about 2 unpacked cups)"",""1/3 cup buttermilk, plus more as needed"",""1 medium onion, minced"",""8 cloves garlic, finely minced"",""2 ounces grated Parmigiano-Reggiano, grated, plus more for serving."",""1/2 cup loosely packed fresh parsley leaves, minced"",""4 teaspoons kosher salt (18 grams; see note above)"",""Freshly ground black pepper"",""3 ounces fatty pancetta, finely minced (see note above)"",""4 large egg yolks"",""1 teaspoon dried oregano"",""1 teaspoon ground fennel seed"",""1 pound ground beef (at least 25% fat)"",""1 pound ground pork (at least 25% fat)"",""5 cups tomato sauce, such as Quick and Easy Italian American Red Sauce, The Best Slow Cooked Tomato Sauce, or The Best Fresh Tomato Sauce"""
1,American,The American Honey Gold Medal Cocktail,https://www.edamam.com/web-img/827/827f789310569cb07847c20089d3a61f.jpg,http://www.thedailymeal.com/american-honey-gold-medal-cocktail-recipe,"""1 1/2 Ounce American Honey Bourbon"",""3/4 Ounces simple syrup"",""4 Ounces Republic of Tea Mango Black Tea"",""Dried mango, for garnish"""
